Nitrogen,Lead,pH,Trichloroacetic_acid,Ozone,Phosphorus,Monochloroacetic_acid,Nitrates,Chloride,Fluoride,Carbonates
3.3600000000000003,0.9730000000000001,4.042000000000001,0.9400000000000001,0.6012,1.598174,11.610000000000001,11.5,14.8,1.2040000000000002,57.7
3.25,1.4900000000000002,4.229000000000001,0.5660000000000001,0.5869,1.59637,8.86,11.280000000000001,6.0,1.116,11.5
2.9200000000000004,1.0830000000000002,4.086,0.742,0.5858,1.596458,9.41,11.06,36.800000000000004,1.0060000000000002,98.4
4.9,1.0995000000000001,4.196,0.5660000000000001,0.5957,1.5961500000000002,9.190000000000001,12.27,30.200000000000003,1.237,67.60000000000001
3.4700000000000006,1.193,4.086,0.808,0.6056,1.597074,10.07,11.72,19.200000000000003,1.193,76.4
2.7,1.0830000000000002,4.097,0.764,0.5792,1.5956000000000001,9.190000000000001,10.840000000000002,17.0,1.094,116.00000000000001
2.4800000000000004,0.9730000000000001,4.339,0.687,0.5902000000000001,1.595974,8.31,11.940000000000001,30.200000000000003,1.2040000000000002,56.6
17.55,0.808,3.9320000000000004,0.929,0.5759,1.60286,12.16,10.62,7.1000000000000005,1.226,25.8
2.2600000000000002,1.1600000000000001,4.13,0.5660000000000001,0.5759,1.5960400000000001,9.190000000000001,10.840000000000002,17.0,1.0060000000000002,65.4
4.0200000000000005,1.226,4.1080000000000005,0.665,0.6067,1.599736,10.51,11.06,10.4,1.094,65.4
2.1500000000000004,1.2865,4.482000000000001,0.7090000000000001,0.6771,1.593345,6.33,12.600000000000001,8.200000000000001,1.171,68.7
7.540000000000001,0.907,4.097,1.215,0.588,1.5979870000000003,9.96,12.600000000000001,3.8000000000000003,1.138,9.3
3.14,0.885,4.196,0.863,0.5748,1.59417,8.64,13.590000000000002,10.4,1.1600000000000001,29.1
2.8100000000000005,1.1600000000000001,4.13,0.742,0.588,1.5957430000000001,9.3,11.39,28.000000000000004,1.0390000000000001,116.00000000000001
2.9200000000000004,1.3305000000000002,3.6570000000000005,0.698,0.6628000000000001,1.5965900000000002,10.62,11.72,11.5,1.9960000000000002,113.80000000000001
2.8100000000000005,1.05,4.372,0.698,0.5781000000000001,1.597371,8.420000000000002,11.06,13.700000000000001,1.292,34.6
2.8100000000000005,1.127,4.251,0.808,0.5528,1.5931140000000001,7.430000000000001,14.580000000000002,14.8,1.1600000000000001,54.400000000000006
2.9200000000000004,1.094,4.075,0.8300000000000001,0.5968,1.596975,8.09,12.05,10.4,1.798,116.00000000000001
2.4800000000000004,0.7530000000000001,4.251,0.907,0.5506,1.59681,8.97,13.81,25.8,1.2810000000000001,66.5
3.14,0.9950000000000001,4.13,0.621,0.5473,1.592894,8.09,13.040000000000001,7.1000000000000005,1.215,13.700000000000001
2.2600000000000002,0.8520000000000001,4.042000000000001,0.984,0.5693,1.5983500000000002,12.380000000000003,11.5,18.1,1.358,41.2
2.7,0.8520000000000001,3.987,0.841,0.5968,1.5952700000000002,10.290000000000001,11.940000000000001,13.700000000000001,1.105,21.400000000000002
2.4800000000000004,1.237,4.328,0.522,0.555,1.59582,7.98,10.950000000000001,6.0,1.072,12.600000000000001
9.190000000000001,1.3085,4.317,0.522,0.6342,1.59934,7.76,11.39,75.30000000000001,1.0830000000000002,136.9
3.25,0.9730000000000001,4.218,0.8740000000000001,0.588,1.59857,10.4,10.950000000000001,29.1,1.182,95.10000000000001
2.9200000000000004,1.3525,3.9980000000000007,0.742,0.5869,1.5973600000000001,10.51,11.06,13.700000000000001,1.061,53.300000000000004
4.79,1.0830000000000002,4.3500000000000005,0.599,0.6353,1.5964800000000001,7.540000000000001,12.600000000000001,15.900000000000002,1.237,34.6
4.460000000000001,1.237,4.24,0.555,0.6177,1.5969200000000001,8.530000000000001,11.610000000000001,7.1000000000000005,1.193,22.5
2.8100000000000005,0.907,3.8440000000000003,1.028,0.6067,1.59725,10.180000000000001,10.730000000000002,43.400000000000006,1.6330000000000002,160.0
2.9200000000000004,1.468,4.383,0.544,0.5726,1.5959960000000002,7.76,11.39,13.700000000000001,1.116,22.5
3.25,1.435,4.196,0.654,0.6023000000000001,1.596964,9.63,11.610000000000001,14.8,1.094,59.900000000000006
3.25,1.05,3.855,1.0060000000000002,0.5803,1.6001100000000001,12.380000000000003,10.950000000000001,6.0,1.2040000000000002,30.200000000000003
5.340000000000001,1.094,3.811,1.2810000000000001,0.6364000000000001,1.59824,13.15,13.480000000000002,7.1000000000000005,1.413,17.0
2.7,1.0390000000000001,3.833,1.061,0.9642000000000001,1.59769,9.96,10.4,18.1,1.787,68.7
3.03,1.149,4.2620000000000005,0.511,0.588,1.59505,8.31,12.27,30.200000000000003,1.138,47.800000000000004
5.56,0.9510000000000001,4.1739999999999995,1.028,0.5792,1.59703,10.840000000000002,13.92,11.5,1.3690000000000002,22.5
2.1500000000000004,1.072,4.0200000000000005,0.918,0.6056,1.5963260000000001,9.96,10.840000000000002,6.0,1.072,20.3
2.7,1.0830000000000002,4.218,0.5660000000000001,0.5693,1.594379,7.65,11.830000000000002,32.400000000000006,1.413,48.900000000000006
2.9200000000000004,1.182,4.196,0.8520000000000001,0.5902000000000001,1.5962600000000002,8.86,10.840000000000002,8.200000000000001,1.072,59.900000000000006
3.3600000000000003,0.9730000000000001,4.207000000000001,0.775,0.5803,1.595765,8.97,12.05,32.400000000000006,1.138,69.80000000000001
3.03,1.3690000000000002,3.9320000000000004,0.731,0.5957,1.59505,8.86,10.62,23.6,0.984,75.30000000000001
3.3600000000000003,1.314,4.1080000000000005,0.808,0.5858,1.5978,11.39,11.280000000000001,23.6,1.061,85.2
2.4800000000000004,1.2205000000000001,4.1739999999999995,0.533,0.5858,1.5954570000000001,8.420000000000002,10.950000000000001,8.200000000000001,0.929,13.700000000000001
2.7,0.929,4.295,0.9730000000000001,0.5781000000000001,1.5937080000000001,7.320000000000001,12.82,15.900000000000002,1.457,26.900000000000002
2.59,1.2095000000000002,4.207000000000001,0.533,0.5946,1.5965900000000002,8.86,11.830000000000002,15.900000000000002,1.0060000000000002,63.2
3.3600000000000003,0.841,4.24,0.896,0.5616,1.595182,10.290000000000001,13.480000000000002,11.5,1.259,43.400000000000006
5.120000000000001,1.2095000000000002,3.712,1.0390000000000001,0.6045,1.6034650000000001,17.55,12.71,11.5,1.314,25.8
2.04,0.9950000000000001,3.943,1.0390000000000001,0.5825,1.5965900000000002,13.92,11.940000000000001,3.8000000000000003,1.193,7.1000000000000005
1.82,1.215,4.229000000000001,0.5,0.5715,1.59406,8.530000000000001,11.5,17.0,1.017,23.6
3.58,0.929,3.9100000000000006,1.259,0.6045,1.59934,13.590000000000002,12.380000000000003,19.200000000000003,1.171,39.0
3.03,1.182,4.152,0.511,0.5715,1.5926520000000002,8.420000000000002,13.480000000000002,9.3,1.061,51.1
2.37,0.786,4.119,0.8300000000000001,0.5649,1.5943900000000002,8.97,12.380000000000003,22.5,1.017,42.300000000000004
3.03,0.885,4.031000000000001,0.9510000000000001,0.5913,1.59802,11.39,10.950000000000001,12.600000000000001,1.05,67.60000000000001
2.1500000000000004,1.127,3.9760000000000004,0.731,0.5759,1.594038,8.97,11.280000000000001,4.9,1.094,10.4
2.7,1.0060000000000002,3.7890000000000006,1.193,0.5781000000000001,1.59868,14.250000000000002,11.72,7.1000000000000005,1.457,17.0
2.4800000000000004,0.8520000000000001,4.1080000000000005,1.072,0.6452,1.597074,12.490000000000002,13.15,19.200000000000003,1.347,48.900000000000006
3.58,0.8740000000000001,3.9980000000000007,1.072,0.6749,1.5997800000000002,11.830000000000002,10.840000000000002,17.0,1.2040000000000002,83.0
1.82,1.3965,4.152,0.5,0.7937000000000001,1.594181,7.98,11.280000000000001,18.1,1.061,32.400000000000006
4.460000000000001,0.9400000000000001,4.1080000000000005,0.8520000000000001,0.5671,1.593576,8.200000000000001,12.930000000000001,10.4,1.0390000000000001,32.400000000000006
3.25,1.094,4.0200000000000005,0.8740000000000001,0.5836,1.591585,9.190000000000001,14.91,9.3,1.292,19.200000000000003
2.8100000000000005,1.171,4.416,0.588,0.5781000000000001,1.593136,6.990000000000001,12.71,18.1,1.347,26.900000000000002
2.59,1.05,4.152,0.8300000000000001,0.5715,1.597514,10.51,12.05,9.3,1.2810000000000001,19.200000000000003
3.58,0.863,4.13,0.8520000000000001,0.5737,1.594203,9.52,14.580000000000002,4.9,1.336,13.700000000000001
2.8100000000000005,1.0390000000000001,4.1850000000000005,0.797,0.5781000000000001,1.593268,8.64,13.700000000000001,15.900000000000002,1.193,28.000000000000004
2.8100000000000005,0.896,4.24,1.0060000000000002,0.5814,1.5948740000000001,8.420000000000002,12.600000000000001,26.900000000000002,1.435,48.900000000000006
7.320000000000001,0.9510000000000001,4.064,0.9510000000000001,0.5858,1.59483,10.07,14.360000000000001,28.000000000000004,1.347,46.7
2.9200000000000004,1.171,4.471,0.5,0.6045,1.594951,7.65,13.15,53.300000000000004,1.27,65.4
6.11,1.193,4.086,0.632,0.6221,1.59813,8.75,10.840000000000002,55.50000000000001,1.347,121.50000000000001
2.8100000000000005,1.149,4.372,0.511,0.5616,1.594192,7.21,13.040000000000001,6.0,1.116,14.8
3.14,0.896,4.251,0.775,0.6078,1.5960400000000001,8.09,11.610000000000001,6.0,1.1600000000000001,18.1
2.7,0.797,3.9650000000000003,0.929,0.61,1.5950060000000001,10.180000000000001,12.82,22.5,1.259,30.200000000000003
3.14,1.017,4.416,0.9400000000000001,0.5781000000000001,1.59593,7.540000000000001,12.16,9.3,1.303,21.400000000000002
3.25,0.72,4.383,0.9730000000000001,0.5836,1.596392,9.52,11.940000000000001,34.6,1.391,56.6
2.4800000000000004,0.764,3.9980000000000007,1.0390000000000001,0.5825,1.5974700000000002,11.940000000000001,12.600000000000001,7.1000000000000005,1.6660000000000001,22.5
2.1500000000000004,1.182,4.526000000000001,0.533,0.588,1.594478,6.66,11.610000000000001,7.1000000000000005,1.182,14.8
2.9200000000000004,0.819,4.141,1.0390000000000001,0.6056,1.596854,9.190000000000001,11.610000000000001,23.6,1.237,65.4
2.4800000000000004,0.962,4.548000000000001,0.5,0.5484,1.5907270000000002,6.11,15.46,20.3,1.303,97.30000000000001
3.14,1.2315,4.097,0.5,0.599,1.59714,8.97,10.730000000000002,9.3,1.303,21.400000000000002
3.58,1.138,4.053000000000001,0.775,0.5825,1.597569,10.4,11.17,10.4,1.127,114.9
3.3600000000000003,1.127,4.196,0.522,0.5847,1.5951270000000002,8.75,12.380000000000003,12.600000000000001,1.182,39.0
3.3600000000000003,1.2810000000000001,4.284000000000001,0.5,0.588,1.5973600000000001,9.3,10.950000000000001,12.600000000000001,1.0830000000000002,37.900000000000006
2.4800000000000004,1.105,4.339,0.7090000000000001,0.5902000000000001,1.596205,8.64,12.05,17.0,1.2480000000000002,37.900000000000006
4.9,1.171,4.075,0.588,0.5902000000000001,1.596051,8.420000000000002,10.840000000000002,29.1,1.061,119.30000000000001
3.8000000000000003,1.226,4.119,0.687,0.5847,1.5973600000000001,10.4,11.940000000000001,6.0,1.105,14.8
3.14,0.808,4.163,0.9400000000000001,0.5572,1.592916,9.52,14.580000000000002,4.9,1.27,11.5
3.58,1.05,3.9980000000000007,0.896,0.6275999999999999,1.5969420000000003,11.06,12.490000000000002,29.1,1.2480000000000002,61.00000000000001
2.59,1.226,4.141,0.665,0.5869,1.5969200000000001,9.63,11.06,19.200000000000003,1.094,46.7
2.7,1.2095000000000002,4.218,0.5,0.5902000000000001,1.5960400000000001,9.08,11.280000000000001,9.3,1.149,18.1
2.7,0.885,4.273000000000001,0.764,0.5737,1.595336,8.530000000000001,11.5,31.300000000000004,1.094,53.300000000000004
3.03,1.072,4.438000000000001,0.962,0.5957,1.5969200000000001,8.75,12.05,9.3,1.171,42.300000000000004
2.4800000000000004,0.808,4.196,0.984,0.5891,1.5945110000000002,9.3,12.82,31.300000000000004,1.226,75.30000000000001
2.8100000000000005,1.028,4.13,0.8520000000000001,0.5682,1.597008,8.530000000000001,11.5,34.6,1.215,59.900000000000006
2.59,1.237,4.24,0.5,0.588,1.5967110000000002,7.98,11.17,24.700000000000003,1.314,43.400000000000006
3.25,1.072,4.1739999999999995,0.599,0.6001,1.5973600000000001,10.07,12.16,22.5,1.4460000000000002,54.400000000000006
2.7,1.864,3.9650000000000003,0.8740000000000001,0.5869,1.5978,11.280000000000001,10.950000000000001,35.7,1.0830000000000002,166.60000000000002
2.8100000000000005,0.885,4.086,1.105,0.5682,1.59681,11.39,12.16,6.0,1.3690000000000002,15.900000000000002
2.4800000000000004,1.1985000000000001,3.8220000000000005,1.2480000000000002,0.9433,1.5959520000000003,9.96,10.730000000000002,21.400000000000002,1.765,62.10000000000001
2.9200000000000004,1.457,4.075,0.5,0.5924,1.596216,9.41,11.280000000000001,11.5,1.05,34.6
2.04,1.226,4.273000000000001,0.5,0.6056,1.595259,9.190000000000001,10.950000000000001,7.1000000000000005,1.138,14.8
3.4700000000000006,0.9730000000000001,4.042000000000001,0.863,0.6045,1.59824,11.5,11.5,31.300000000000004,1.2480000000000002,98.4
2.9200000000000004,0.9400000000000001,3.8880000000000003,0.9510000000000001,0.5924,1.59824,12.380000000000003,10.730000000000002,8.200000000000001,1.237,19.200000000000003
3.58,0.9730000000000001,4.009,0.764,0.6012,1.5978,10.840000000000002,11.5,15.900000000000002,1.303,50.00000000000001
2.7,0.9400000000000001,4.196,0.61,0.5836,1.595094,7.65,10.840000000000002,33.5,1.028,52.2
3.4700000000000006,1.0060000000000002,3.943,1.05,0.6342,1.60066,13.040000000000001,11.72,4.9,1.27,19.200000000000003
2.8100000000000005,0.896,4.24,1.0060000000000002,0.5814,1.5948740000000001,8.420000000000002,12.600000000000001,26.900000000000002,1.435,48.900000000000006
3.14,1.1985000000000001,4.438000000000001,0.61,0.588,1.597096,8.64,12.380000000000003,18.1,1.259,36.800000000000004
2.37,0.863,4.053000000000001,0.863,0.5671,1.5956000000000001,8.420000000000002,11.5,3.8000000000000003,1.7100000000000002,14.8
3.03,0.896,3.9540000000000006,1.127,0.5957,1.5964360000000002,12.16,12.71,7.1000000000000005,1.292,22.5
2.37,0.764,3.9540000000000006,0.885,0.5605,1.593334,10.180000000000001,12.930000000000001,14.8,1.149,30.200000000000003
5.01,1.4020000000000001,4.196,0.5,0.6045,1.598394,9.41,11.06,6.0,1.0830000000000002,15.900000000000002
2.1500000000000004,0.863,4.1850000000000005,0.984,0.5462,1.5949620000000002,9.41,12.27,7.1000000000000005,1.171,13.700000000000001
3.14,1.072,4.273000000000001,0.643,0.5858,1.594808,8.64,12.380000000000003,37.900000000000006,1.149,67.60000000000001
3.25,1.138,3.855,1.226,0.5792,1.59912,13.590000000000002,11.5,7.1000000000000005,1.116,41.2
2.4800000000000004,1.2755,3.8000000000000003,0.764,0.896,1.5960400000000001,8.75,10.950000000000001,17.0,2.2490000000000006,69.80000000000001
3.03,1.6440000000000001,4.372,0.588,0.5737,1.596128,7.870000000000001,12.600000000000001,21.400000000000002,1.127,35.7
2.1500000000000004,1.171,4.2620000000000005,0.544,0.5627,1.594775,7.98,10.950000000000001,6.0,1.1600000000000001,11.5
2.7,1.3415000000000001,4.163,0.5,0.5924,1.595809,9.190000000000001,12.490000000000002,10.4,1.2480000000000002,24.700000000000003
2.7,1.138,4.295,0.5,0.5704,1.595182,8.64,12.930000000000001,8.200000000000001,1.138,12.600000000000001
3.8000000000000003,1.3525,4.295,0.5,0.6122,1.5961500000000002,7.98,12.27,9.3,1.116,25.8
5.23,1.4020000000000001,3.9760000000000004,0.819,0.5913,1.596062,9.08,10.840000000000002,23.6,1.0830000000000002,70.9
3.03,1.2480000000000002,4.295,0.5,0.5957,1.597613,8.31,10.950000000000001,19.200000000000003,1.0830000000000002,29.1
3.8000000000000003,1.094,4.559,0.544,0.5847,1.59857,8.09,10.840000000000002,8.200000000000001,1.5010000000000001,30.200000000000003
2.4800000000000004,1.138,4.152,0.511,0.5968,1.595248,8.97,12.05,13.700000000000001,1.116,20.3
3.8000000000000003,0.9400000000000001,4.207000000000001,0.632,0.6012,1.59637,8.75,11.830000000000002,32.400000000000006,1.27,58.800000000000004
2.59,1.193,4.207000000000001,0.5,0.6067,1.5964250000000002,8.420000000000002,10.4,15.900000000000002,1.138,42.300000000000004
4.9,0.907,4.042000000000001,1.138,0.5781000000000001,1.599285,12.490000000000002,11.610000000000001,19.200000000000003,1.358,72.0
5.120000000000001,1.336,4.295,0.819,0.5825,1.5961500000000002,9.63,13.15,13.700000000000001,1.2480000000000002,18.1
2.37,1.116,4.394,0.599,0.5583,1.5934220000000001,7.320000000000001,12.930000000000001,26.900000000000002,1.1600000000000001,35.7
2.7,0.9510000000000001,4.328,1.0390000000000001,0.5968,1.5978,8.86,10.51,18.1,1.2040000000000002,47.800000000000004
7.540000000000001,0.8520000000000001,4.053000000000001,0.9950000000000001,0.5803,1.5973600000000001,11.830000000000002,14.360000000000001,6.0,1.4020000000000001,14.8
2.4800000000000004,1.171,4.394,0.72,0.5847,1.59681,7.98,10.730000000000002,12.600000000000001,1.138,72.0
3.3600000000000003,1.0060000000000002,4.152,0.9950000000000001,0.5715,1.59417,10.180000000000001,15.900000000000002,8.200000000000001,1.3690000000000002,20.3
3.14,1.3415000000000001,4.24,0.698,0.7673000000000001,1.5957320000000002,8.09,11.830000000000002,6.550000000000001,1.1600000000000001,53.300000000000004
2.2600000000000002,1.2535000000000003,4.141,0.61,0.6012,1.597195,9.96,11.005,3.8000000000000003,1.215,13.700000000000001
3.4700000000000006,0.962,4.031000000000001,1.028,0.5715,1.5969200000000001,12.16,12.930000000000001,6.0,1.457,20.3
2.7,0.797,4.1080000000000005,0.9510000000000001,0.6001,1.5978,10.730000000000002,11.17,7.1000000000000005,1.27,18.1
3.14,1.3085,4.064,0.588,0.6012,1.59714,9.08,11.280000000000001,11.5,1.2810000000000001,45.6
3.6350000000000002,1.028,3.9100000000000006,0.764,0.6034,1.59802,10.290000000000001,10.62,39.0,1.0830000000000002,117.10000000000001
2.59,1.2040000000000002,4.372,0.555,0.5726,1.594456,7.1000000000000005,12.16,10.4,1.358,19.200000000000003
3.03,0.984,4.075,0.764,0.5693,1.5957430000000001,9.52,11.72,11.5,1.0830000000000002,31.300000000000004
3.25,1.27,4.152,0.764,0.7486,1.59901,10.07,10.4,6.0,1.1600000000000001,17.0
2.37,1.094,4.5920000000000005,0.544,0.5539000000000001,1.59362,6.66,13.040000000000001,6.0,1.138,14.8
2.7,1.149,4.075,0.863,0.5814,1.5964800000000001,9.08,10.840000000000002,26.900000000000002,1.094,132.5
2.4800000000000004,0.8300000000000001,4.284000000000001,1.028,0.5759,1.59549,7.430000000000001,11.830000000000002,20.3,1.358,67.60000000000001
2.8100000000000005,1.1985000000000001,4.119,0.61,0.5803,1.596018,9.52,12.490000000000002,28.000000000000004,1.3250000000000002,66.5
4.0200000000000005,1.1764999999999999,4.141,0.808,0.5957,1.6001100000000001,10.840000000000002,11.17,20.3,1.0830000000000002,79.7
3.58,1.028,4.064,0.808,0.5748,1.596502,8.31,11.830000000000002,7.1000000000000005,1.0830000000000002,18.1
2.9200000000000004,0.841,4.141,0.9400000000000001,0.5638,1.594896,9.52,12.82,7.1000000000000005,1.2480000000000002,11.5
3.3600000000000003,1.358,4.328,0.61,0.5891,1.59813,9.63,11.5,50.00000000000001,1.0830000000000002,96.2
2.9200000000000004,0.896,4.053000000000001,1.017,0.5814,1.596018,12.05,13.700000000000001,10.4,1.336,25.8
2.4800000000000004,0.9730000000000001,4.339,0.687,0.5902000000000001,1.595974,8.31,11.940000000000001,30.200000000000003,1.2040000000000002,56.6
3.14,1.193,3.899,0.764,0.5847,1.59714,11.39,10.840000000000002,7.1000000000000005,1.127,36.800000000000004
2.37,1.0830000000000002,4.163,0.544,0.5836,1.5960400000000001,9.08,11.5,19.200000000000003,1.116,34.6
2.9200000000000004,0.9510000000000001,4.251,0.863,0.5891,1.5943900000000002,8.09,12.71,24.700000000000003,1.3250000000000002,40.1
2.4800000000000004,1.5010000000000001,4.1850000000000005,0.61,0.5814,1.596392,8.530000000000001,10.62,22.5,1.116,62.10000000000001
10.290000000000001,0.929,4.119,0.9510000000000001,0.5759,1.598449,10.950000000000001,12.490000000000002,20.3,1.391,43.400000000000006
2.37,1.149,4.251,0.61,0.5693,1.59538,7.98,11.17,37.900000000000006,1.237,58.800000000000004
2.59,1.1600000000000001,3.9980000000000007,0.5,0.5638,1.5974700000000002,10.51,11.940000000000001,6.0,1.193,11.5
2.7,1.1600000000000001,4.031000000000001,0.786,0.588,1.5958420000000002,9.08,11.39,34.6,1.072,144.60000000000002
5.01,1.138,3.8220000000000005,0.533,0.588,1.595512,8.75,10.62,30.200000000000003,1.017,51.1
3.58,0.863,4.086,1.193,0.5924,1.5997800000000002,11.940000000000001,12.82,6.0,1.314,24.700000000000003
3.3600000000000003,0.819,3.855,1.0390000000000001,0.5649,1.5973600000000001,11.72,12.05,6.0,1.314,14.8
4.0200000000000005,1.061,4.053000000000001,0.7090000000000001,0.5891,1.59824,11.280000000000001,12.05,9.3,1.138,33.5
3.25,1.259,4.218,0.577,0.6001,1.5952920000000002,8.200000000000001,12.930000000000001,17.0,1.1600000000000001,23.6
5.45,0.984,4.1080000000000005,1.05,0.6177,1.5978,11.830000000000002,13.15,6.0,1.413,14.8
2.59,1.182,3.9760000000000004,0.544,0.6606,1.59824,10.4,10.840000000000002,30.200000000000003,1.27,99.50000000000001
2.7,1.116,4.086,0.786,0.5913,1.5954460000000001,8.420000000000002,11.39,14.8,1.072,110.50000000000001
2.2600000000000002,1.116,4.1739999999999995,0.643,0.5847,1.595919,8.200000000000001,10.62,28.000000000000004,1.149,46.7
2.9200000000000004,1.028,3.9100000000000006,0.522,0.588,1.594764,7.870000000000001,11.17,40.1,1.0830000000000002,122.60000000000001
2.9200000000000004,1.5065000000000002,4.1850000000000005,0.632,0.6573,1.5960400000000001,8.97,11.72,8.200000000000001,1.215,25.8
3.58,1.6275,3.8660000000000005,0.9730000000000001,0.588,1.5983500000000002,12.16,11.610000000000001,23.6,1.127,92.9
2.59,1.2810000000000001,4.317,0.5,0.588,1.5969200000000001,8.31,10.840000000000002,15.900000000000002,1.105,39.0
2.7,0.8740000000000001,4.284000000000001,0.764,0.5781000000000001,1.595336,8.420000000000002,11.610000000000001,33.5,1.138,57.7
2.9200000000000004,1.116,3.9980000000000007,0.764,0.5869,1.59901,11.5,11.610000000000001,21.400000000000002,1.116,64.30000000000001
3.58,1.0060000000000002,4.152,0.841,0.6023000000000001,1.597965,10.4,10.950000000000001,21.400000000000002,1.193,108.30000000000001
2.9200000000000004,1.3085,4.251,0.5,0.588,1.597415,8.530000000000001,10.840000000000002,20.3,1.1600000000000001,31.300000000000004
2.37,0.9510000000000001,3.8880000000000003,1.2480000000000002,1.0137,1.59703,9.08,10.730000000000002,20.3,1.9410000000000003,76.4
2.4800000000000004,1.2040000000000002,4.449,0.731,0.5891,1.596579,7.540000000000001,11.280000000000001,15.900000000000002,1.226,34.6
2.59,0.8740000000000001,4.053000000000001,0.907,0.5627,1.593488,9.52,13.700000000000001,47.800000000000004,1.391,81.9
1.9300000000000002,1.072,4.064,0.863,0.577,1.59758,10.51,10.730000000000002,10.4,1.1600000000000001,33.5
3.25,1.094,4.097,0.786,0.6067,1.5973600000000001,10.07,10.730000000000002,8.200000000000001,1.1600000000000001,34.6
2.7,1.4184999999999999,4.229000000000001,0.5,0.6826,1.595688,8.420000000000002,11.5,4.9,1.072,12.600000000000001
3.8000000000000003,0.918,4.0200000000000005,0.896,0.5891,1.5967,9.96,10.840000000000002,33.5,1.116,131.4
2.7,1.0830000000000002,4.031000000000001,0.643,0.5638,1.595303,8.420000000000002,11.39,20.3,1.2480000000000002,24.700000000000003
2.1500000000000004,0.885,4.086,0.918,0.5638,1.5964360000000002,11.39,12.16,34.6,1.4020000000000001,52.2
2.59,1.5010000000000001,4.361000000000001,0.577,0.5638,1.594775,9.08,12.27,24.700000000000003,0.9730000000000001,52.2
3.14,0.9510000000000001,4.009,0.962,0.7343,1.59934,11.830000000000002,10.950000000000001,7.1000000000000005,1.182,15.900000000000002
3.58,1.292,4.273000000000001,0.599,0.5924,1.59934,9.41,12.71,20.3,1.292,54.400000000000006
3.14,1.0830000000000002,4.13,0.863,0.588,1.596205,9.08,10.950000000000001,26.900000000000002,1.1600000000000001,158.9
3.3600000000000003,1.413,3.9760000000000004,0.907,0.5946,1.5979100000000002,12.16,11.39,29.1,1.072,77.5
2.7,1.061,4.1739999999999995,0.764,0.5869,1.597404,9.52,10.950000000000001,18.1,1.2040000000000002,95.10000000000001
2.7,1.094,4.471,0.643,0.5836,1.59703,7.870000000000001,11.280000000000001,17.0,1.2040000000000002,40.1
2.4800000000000004,0.9400000000000001,4.141,0.8300000000000001,0.6727000000000001,1.5969970000000002,9.190000000000001,10.950000000000001,2.7,1.5010000000000001,50.00000000000001
2.7,1.138,4.042000000000001,0.676,0.632,1.5939940000000001,9.3,12.82,3.8000000000000003,1.138,8.200000000000001
2.8100000000000005,0.797,4.218,1.1600000000000001,0.5814,1.597954,8.31,12.16,19.200000000000003,1.292,28.000000000000004
2.8100000000000005,1.171,4.24,0.8300000000000001,0.5924,1.5969200000000001,9.63,11.72,12.600000000000001,1.171,55.50000000000001
2.7,0.9400000000000001,3.8440000000000003,1.061,0.5649,1.59934,14.140000000000002,10.730000000000002,7.1000000000000005,1.1600000000000001,26.900000000000002
2.9200000000000004,1.3250000000000002,4.229000000000001,0.511,0.5649,1.5916620000000001,8.31,14.580000000000002,12.600000000000001,0.9400000000000001,20.3
3.25,1.259,4.218,0.577,0.6001,1.5952920000000002,8.200000000000001,12.930000000000001,17.0,1.1600000000000001,23.6
6.220000000000001,1.3635000000000002,3.9760000000000004,0.7090000000000001,0.6034,1.596843,8.64,11.023333333333337,21.400000000000002,1.072,108.30000000000001
3.25,1.226,4.097,0.863,0.5748,1.593554,8.420000000000002,14.580000000000002,37.900000000000006,1.358,112.7
2.7,1.578,4.460000000000001,0.511,0.5627,1.594368,7.430000000000001,12.82,17.0,1.0060000000000002,36.800000000000004
2.9200000000000004,1.3745000000000003,4.339,0.5,0.5715,1.5931579999999999,7.540000000000001,13.26,31.300000000000004,1.072,57.7
3.3600000000000003,1.468,4.0200000000000005,0.5,0.6078,1.5964800000000001,9.08,11.280000000000001,28.000000000000004,1.2480000000000002,74.2
3.25,1.259,4.218,0.577,0.6001,1.5952920000000002,8.200000000000001,12.930000000000001,17.0,1.1600000000000001,23.6
2.7,1.4460000000000002,4.460000000000001,0.577,0.61,1.5955780000000002,7.870000000000001,13.370000000000001,22.5,1.314,63.2
2.37,0.863,4.119,0.7530000000000001,0.5847,1.5958750000000002,9.190000000000001,10.730000000000002,20.3,1.215,50.00000000000001
4.13,1.149,4.086,0.764,0.6111,1.59868,10.62,11.06,22.5,1.237,52.2
2.59,1.072,4.273000000000001,0.775,0.5891,1.59824,9.08,10.4,15.900000000000002,1.215,42.300000000000004
3.03,0.918,4.196,1.127,0.6166,1.595655,8.75,13.040000000000001,6.0,1.105,13.700000000000001
2.4800000000000004,1.2865,4.053000000000001,0.665,0.5979,1.5964800000000001,9.63,10.950000000000001,11.5,1.347,57.7
2.7,1.149,4.1080000000000005,0.786,0.588,1.595424,8.530000000000001,11.39,19.200000000000003,1.072,114.9
3.58,1.028,4.152,0.8520000000000001,0.5924,1.59824,10.4,10.840000000000002,23.6,1.182,134.70000000000002
3.25,1.303,4.284000000000001,0.522,0.5836,1.5969200000000001,8.420000000000002,10.730000000000002,18.1,1.072,46.7
2.4800000000000004,1.413,4.218,0.599,0.5814,1.5948740000000001,7.98,11.06,4.9,0.9950000000000001,28.000000000000004
